name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
peterborough,2020-05-29,22,8.1,15.4,22,7.4,15.3,5.1,52.9,0,0,0,,,,37.1,21.2,86.2,1028.6,9.7,33.1,317.9,27.2,8,,2020-05-29T04:46:20,2020-05-29T21:11:23,0.24,Clear,Clear conditions throughout the day.,clear-day,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03482099999,03469099999"
peterborough,2020-05-30,22.5,7.5,15.5,22.5,5.7,15,8.1,64.7,0,0,0,,,,37.1,27.2,63.9,1024.5,3.7,29.2,309.3,26.7,8,,2020-05-30T04:45:24,2020-05-30T21:12:35,0.25,Clear,Clear conditions throughout the day.,clear-day,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03482099999,03469099999"
peterborough,2020-05-31,23.9,9.6,16.5,23.9,7.3,16.2,7.7,60.8,0,0,0,,,,46.4,29.2,64.1,1023.9,12.1,27.3,285.1,24.6,8,,2020-05-31T04:44:30,2020-05-31T21:13:45,0.31,Clear,Clear conditions throughout the day.,clear-day,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03482099999,03469099999"
peterborough,2020-06-01,22.5,9.7,16.1,22.5,7.9,15.9,9,65.7,0,0,0,,,,,25.8,38.5,1023.9,10.4,35.2,318.4,27.5,8,,2020-06-01T04:43:39,2020-06-01T21:14:53,0.35,Clear,Clear conditions throughout the day.,clear-day,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03482099999,03469099999"
peterborough,2020-06-02,22.2,9,15.9,22.2,7.3,15.6,7.9,63.5,0,0,0,,,,,15.5,4.7,1019.2,35.9,31.4,303.6,26,8,,2020-06-02T04:42:51,2020-06-02T21:15:58,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03482099999,03469099999"
peterborough,2020-06-03,16.1,10.2,13.3,16.1,10.2,13.3,9.7,79.3,0.611,100,8.33,rain,,,,26.5,16.9,1009.9,80.7,26.9,126.5,10.6,5,,2020-06-03T04:42:06,2020-06-03T21:17:02,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03482099999,03469099999"
peterborough,2020-06-04,13.2,9.3,10.9,13.2,6.6,9.9,6.9,77.5,0.434,100,12.5,rain,,0,,21.7,315.8,1003.1,71.8,31.8,142.9,12.2,5,,2020-06-04T04:41:24,2020-06-04T21:18:02,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E7568,03577035046,D3371,03560099999,EGYD,EGXC,03469099999,03462099999,03391099999,03583035034,03379099999,EGYM,EGUN,03482099999,EGXT"
peterborough,2020-06-05,13.4,8.5,10.4,13.4,5.3,9,5.7,74,2.023,100,12.5,rain,,0,59.4,35.4,285.5,995,59.5,34.4,185.5,16,7,,2020-06-05T04:40:45,2020-06-05T21:19:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-06-06,13.4,6.3,9.6,13.4,1.8,7.4,6.1,78.8,4.852,100,12.5,rain,,,61.2,38.6,262.4,995.6,56.9,32.1,159.3,13.6,7,,2020-06-06T04:40:09,2020-06-06T21:19:57,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-06-07,12.5,6.7,10.3,12.5,4.2,9.5,8.2,87,2.421,100,12.5,rain,,,,21.6,320.5,1008.1,71.4,30.3,91,7.8,3,,2020-06-07T04:39:36,2020-06-07T21:20:50,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
